combo_key,coupling_mode,cleavage_form,strain_pct,clearance_time_mean,clearance_time_std,clearance_time_ci95,n_ruptured_mean,lysis_fraction_mean,cascade_count_mean,n_cleared,n_runs
inhibitory_x_constant,inhibitory,constant,100,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
inhibitory_x_exponential,inhibitory,exponential,0,31.212635743659014,6.5837256555510955,4.964474049990404,244.0,0.4880000000000001,0.0,10,10
inhibitory_x_exponential,inhibitory,exponential,5,31.27095347126007,9.75811106208253,7.358126945005273,230.4,0.4608,0.0,10,10
inhibitory_x_exponential,inhibitory,exponential,10,31.05200000019054,7.402124503484228,5.58158965529823,233.0,0.4659999999999999,0.0,10,10
inhibitory_x_exponential,inhibitory,exponential,15,33.476460194529594,9.709600259795314,7.321547258715332,247.5,0.495,0.0,10,10
inhibitory_x_exponential,inhibitory,exponential,20,32.36770234393536,5.673335902528963,4.277992483061073,237.5,0.475,0.0,10,10
inhibitory_x_exponential,inhibitory,exponential,23,32.784931972578235,9.38219281558096,7.074664893681581,224.9,0.44980000000000003,0.0,10,10
inhibitory_x_exponential,inhibitory,exponential,25,41.55599915166284,10.484166859284999,7.905611052429709,271.9,0.5438,0.0,10,10
inhibitory_x_exponential,inhibitory,exponential,30,31.199286962582256,5.1318762379977665,3.869703530222465,235.5,0.471,0.0,10,10
inhibitory_x_exponential,inhibitory,exponential,40,38.213391798660936,6.306023287282489,4.755071916150278,228.6,0.45719999999999994,0.0,10,10
inhibitory_x_exponential,inhibitory,exponential,60,47.69493883425107,9.86341459232077,7.437531323406026,242.2,0.48440000000000005,0.0,10,10
inhibitory_x_exponential,inhibitory,exponential,80,57.792280795026315,15.374964854752198,11.59352895826924,254.3,0.5085999999999999,0.0,10,10
inhibitory_x_exponential,inhibitory,exponential,100,59.959632852296615,15.424872274172209,11.631161767042755,255.5,0.511,0.0,10,10
inhibitory_x_linear,inhibitory,linear,0,30.75975601531482,4.7704585403434425,3.5971756523788097,230.3,0.4606,0.0,10,10
inhibitory_x_linear,inhibitory,linear,5,33.01227073460983,6.595938360456847,4.973683069283861,239.5,0.4790000000000001,0.0,10,10
inhibitory_x_linear,inhibitory,linear,10,32.259341192799056,7.237840328868324,5.457710781181249,225.6,0.45119999999999993,0.0,10,10
inhibitory_x_linear,inhibitory,linear,15,33.92027475392078,8.310673773879158,6.266683401908147,245.4,0.4908,0.0,10,10
inhibitory_x_linear,inhibitory,linear,20,32.07213071708377,4.550085107341517,3.431002539056125,227.5,0.45500000000000007,0.0,10,10
inhibitory_x_linear,inhibitory,linear,23,30.816753077276765,7.540788234307808,5.686149372601774,219.0,0.438,0.0,10,10
